Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell
ENSG00000169962,TAS1R3,-3.0459769508228454,0.0,-36.216825420517061,0.0,-6.5863271240305981,0.0,-12.59854340916247,0.0,58.447672904532709,0.007462686567164179
ENSG00000107404,DVL1,41.953588396667939,0.031413612565445025,-82.793162741473694,0.00044033465433729633,36.95012529762019,0.0072639225181598066,-38.193004753654868,0.0,42.082453800835857,0.007462686567164179
ENSG00000175756,AURKAIP1,220.7475311588457,3.0418848167539267,-850.6194458277314,0.064729194187582564,307.43652567891911,0.70702179176755453,156.66316881164553,0.5582278481012658,165.77222017829126,0.74626865671641796
ENSG00000221978,CCNL2,47.214627530766812,0.23036649214659685,-275.50587358572801,0.012329370321444297,22.606791318929496,0.038740920096852302,121.25960491176853,0.082278481012658222,84.424849824265991,0.085820895522388058
ENSG00000224870,RP4-758J18.2,61.746818768734549,0.12041884816753927,-216.24281141202829,0.0017613386173491853,33.993350529673293,0.019370460048426151,11.493893457493753,0.020253164556962026,109.00874865611895,0.055970149253731345
ENSG00000242485,MRPL20,311.33535188212835,4.7748691099476437,-870.19055428242962,0.062527520915896084,252.87373916465199,0.66343825665859568,175.58067802720467,0.66455696202531644,130.40078520848877,0.67164179104477617
ENSG00000272455,RP4-758J18.13,-3.0459769508228454,0.0,-36.216825420517061,0.0,56.135282025635746,0.0024213075060532689,-12.59854340916247,0.0,-4.2739362451336254,0.0
ENSG00000235098,ANKRD65,-5.0662312197306605,0.0,-12.980221707442617,0.00088066930867459266,23.673380407949935,0.0048426150121065378,-20.954568919304435,0.0,15.327641438529692,0.0037313432835820895
ENSG00000225285,RP4-758J18.10,-3.0459769508228307,0.0,-36.216825420517047,0.0,-6.586327124030583,0.0,-12.598543409162456,0.0,58.44767290453256,0.0037313432835820895
ENSG00000179403,VWA1,-4.2220186164647231,0.0,-50.200022397861709,0.0,-9.1292863277484209,0.0,-17.462799513126473,0.0,81.014126855200175,0.011194029850746268
ENSG00000215915,ATAD3C,31.199775730493087,0.010471204188481676,-53.742089189977207,0.0,-9.7734402622017473,0.0,-18.694958370797735,0.0,51.01071209248272,0.0037313432835820895
ENSG00000160072,ATAD3B,169.70972393901644,0.34554973821989526,-278.56872885331842,0.00044033465433729633,-10.703881139830179,0.012106537530266344,91.612305722497098,0.04810126582278481,27.950580331619651,0.033582089552238806
ENSG00000197785,ATAD3A,296.42428039799489,0.73298429319371727,-370.0181724814891,0.001321003963011889,16.604266853188246,0.026634382566585957,24.49777522591706,0.043037974683544304,32.491850004392404,0.055970149253731345
ENSG00000160075,SSU72,191.35994411650833,2.0314136125654452,-618.93304221615051,0.063408190224570671,282.47070028398804,0.49636803874092011,-28.77508023660792,0.23797468354430379,173.87747805227559,0.52611940298507465
ENSG00000215014,AL645728.1,18.846574634803662,0.010471204188481676,-48.13566058636043,0.0,51.714241786150019,0.0072639225181598066,-16.744681577817254,0.0,-5.6804742567785826,0.0
ENSG00000228594,C1orf233,45.010737672342216,0.031413612565445025,-104.48914012180154,0.0,71.75506575554185,0.0096852300242130755,-36.3480496240524,0.0,24.071386317967669,0.007462686567164179
ENSG00000272106,RP11-345P4.9,31.850113410015858,0.052356020942408377,-173.72968495106048,0.0022016732716864818,87.897566031389474,0.031476997578692496,-12.34790664055134,0.011392405063291139,66.329912150202361,0.041044776119402986
ENSG00000197530,MIB2,9.4010017135939972,0.078534031413612565,-223.87749377782754,0.0026420079260237781,32.121148869056078,0.026634382566585957,-37.001083814519859,0.015189873417721518,219.35642700970337,0.12686567164179105
ENSG00000189409,MMP23B,-1.049716650435508,0.005235602094240838,-95.907621575728683,0.0,-17.441588600076507,0.0,-22.456233748104587,0.0012658227848101266,136.85516057434026,0.026119402985074626
ENSG00000248333,CDK11B,78.241818539260862,0.15706806282722513,-212.70879411397951,0.0017613386173491853,71.894465974625376,0.026634382566585957,31.026516819813118,0.024050632911392405,31.545992780272329,0.026119402985074626
ENSG00000272004,RP11-345P4.10,3.2899657580122108,0.015706806282722512,-89.487384383931968,0.0,-16.274015742213138,0.0,88.650299794149618,0.0075949367088607592,13.821134573990868,0.0037313432835820895
ENSG00000189339,SLC35E2B,0.39237987226005622,0.005235602094240838,-90.765482427664068,0.001321003963011889,-4.8130381407466309,0.0024213075060532689,65.531996255920035,0.011392405063291139,29.654144440230581,0.007462686567164179
ENSG00000008128,CDK11A,91.554728998106,0.32460732984293195,-265.96586198965417,0.021136063408190225,45.922624461959742,0.05569007263922518,107.51470933080414,0.087341772151898728,20.973799198771207,0.052238805970149252
ENSG00000215790,SLC35E2,18.57313724911538,0.005235602094240838,-59.979774671194896,0.0,38.089914294165702,0.0024213075060532689,10.3949175849251,0.0012658227848101266,-7.0781944570143471,0.0
ENSG00000008130,NADK,13.662026337106273,0.073298429319371722,-258.77266256618088,0.001321003963011889,266.96161424837607,0.12106537530266344,-37.151453034792375,0.015189873417721518,15.300475015485926,0.029850746268656716
ENSG00000078369,GNB1,61.745254584158076,0.38743455497382201,-420.38629452252644,0.0066050198150594455,277.1991892542294,0.24697336561743341,-37.767440957582188,0.056962025316455694,119.20929164172641,0.20149253731343283
ENSG00000231050,RP1-140A9.1,-8.0005854091003812,0.0,-53.179747453527483,0.0017613386173491853,-17.299695151614948,0.0,89.705980316012059,0.010126582278481013,-11.225952301774353,0.0
