Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000160075,SSU72,-664.17910118975385,0.096861289233884582,416.04632981475203,0.48553054662379419,248.13277137502047,1.3706896551724137
ENSG00000215014,AL645728.1,-62.803153816551955,0.0,47.284319697840871,0.0048231511254019296,15.518834118705819,0.0057471264367816091
ENSG00000228594,C1orf233,-136.32819118489309,0.0,81.384090284792137,0.0080385852090032149,54.944100900101191,0.020114942528735632
ENSG00000272106,RP11-345P4.9,-182.0472381649754,0.0043874451569355386,128.77900709950254,0.030546623794212219,53.268231065467319,0.045977011494252873
ENSG00000197530,MIB2,-261.10906394702369,0.0050624367195410058,238.41699231282931,0.06591639871382636,22.692071634202414,0.063218390804597707
ENSG00000189409,MMP23B,-125.13178455697312,0.0,132.81183876239342,0.012861736334405145,-7.6800542054282595,0.0028735632183908046
ENSG00000248333,CDK11B,-182.71797845206899,0.0067499156260546747,81.58098069856581,0.022508038585209004,101.13699775348849,0.10632183908045977
ENSG00000272004,RP11-345P4.10,3.0245462642968839,0.0020249746878164025,-0.12802177647753776,0.0016077170418006431,-2.896524487816996,0.0086206896551724137
ENSG00000189339,SLC35E2B,-35.319131801636743,0.0033749578130273373,7.0293103212317156,0.0032154340836012861,28.289821480404999,0.011494252873563218
ENSG00000008128,CDK11A,-177.29012629931211,0.035099561255484309,76.490645363647786,0.057877813504823149,100.79948093564759,0.21839080459770116
ENSG00000215790,SLC35E2,-46.996562098255403,0.00033749578130273371,32.569979064627979,0.0016077170418006431,14.426583033625732,0.0028735632183908046
ENSG00000008130,NADK,-295.93569441429941,0.0043874451569355386,284.26549889128597,0.091639871382636656,11.670195523017837,0.048850574712643681
ENSG00000078369,GNB1,-459.72802498646558,0.016874789065136685,330.06143697958919,0.19614147909967847,129.66658800688202,0.33908045977011492
ENSG00000231050,RP1-140A9.1,32.979735369830152,0.0037124535943300709,-26.054262431730013,0.0,-6.9254729381071662,0.0028735632183908046
ENSG00000178821,TMEM52,-79.181987537628274,0.00033749578130273371,78.421724180016056,0.0064308681672025723,0.76026335761336483,0.0028735632183908046
ENSG00000067606,PRKCZ,-143.98823778463398,0.0,150.56099156616972,0.024115755627009645,-6.5727537815366315,0.0028735632183908046
ENSG00000182873,RP11-181G12.2,-29.015855072586007,0.00033749578130273371,36.772396963159657,0.0016077170418006431,-7.7565418905679113,0.0
ENSG00000162585,C1orf86,-670.22868384194862,0.036112048599392509,483.24870628183328,0.409967845659164,186.97997756014132,0.75862068965517238
ENSG00000203301,AL590822.1,-58.702534266930002,0.0,47.83583646277205,0.0016077170418006431,10.866697804162694,0.0028735632183908046
ENSG00000157933,SKI,-157.21969771998869,0.0050624367195410058,133.0794584350447,0.038585209003215437,24.140239284936065,0.040229885057471264
ENSG00000116151,MORN1,-54.819951277783971,0.0053999325008437394,29.533111336760861,0.011254019292604502,25.286839941025576,0.025862068965517241
ENSG00000157916,RER1,-471.04616262631203,0.19979750253121836,177.20183948377934,0.38424437299035369,293.84432314254207,1.8304597701149425
ENSG00000157911,PEX10,-173.01798137640418,0.0067499156260546747,21.352629792312189,0.017684887459807074,151.66535158410562,0.14942528735632185
ENSG00000149527,PLCH2,-81.780788895120239,0.0,91.385822487925708,0.0048231511254019296,-9.6050335928116368,0.0
ENSG00000157881,PANK4,-156.48543865976455,0.011137360782990213,55.373235033787225,0.020900321543408359,101.1122036259891,0.10344827586206896
ENSG00000272449,RP3-395M20.12,-229.8401831978891,0.0013499831252109348,244.60064290813719,0.045016077170418008,-14.760459710261687,0.0086206896551724137
ENSG00000157873,TNFRSF14,-427.50739345386177,0.0053999325008437394,443.6766294977453,0.20418006430868169,-16.169236043907372,0.063218390804597707
ENSG00000228037,RP3-395M20.9,-47.252511546009742,0.0,52.802249655364093,0.0016077170418006431,-5.5497381093526492,0.0
ENSG00000157870,FAM213B,-236.12155236175778,0.0067499156260546747,-49.119100721778224,0.0048231511254019296,285.24065308352573,0.22413793103448276
